Name	Parameters	Epochs	Time	Training accuracy	Validation accuracy
C64_64_2PR_C64_16_8PR_L64_D31_cat	133471	20	2m02s	0.31533334	0.31333333
C64_64_4PR_C64_16_8PR_L64_D31_cat	133471	23	2m01s	0.34966666	0.33533335
C64_64_8PR_C64_16_8PR_L64_D31_cat	133471	25	2m00s	0.37166667	0.34366667
